,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,away.venue.id,season,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,away.color,away.alternateColor,away.logo,status.type.altDetail
0,220601005,s:40~l:59~e:220601005~c:220601005,2002-06-02T00:00Z,0,True,False,False,False,[],2002-06-02T00:00Z,1,STD,2.0,2.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,,,,,,,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220601011,s:40~l:59~e:220601011~c:220601011,2002-06-02T02:00Z,0,True,False,False,False,[],2002-06-02T02:00Z,1,STD,5.0,5.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,True,,2002,1949,Talking Stick Resort Arena,Phoenix,AZ,18055.0,True,,,,,,,,,,
0,220601013,s:40~l:59~e:220601013~c:220601013,2002-06-02T02:00Z,0,True,False,False,False,[],2002-06-02T02:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2002,,,,,,,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,220602009,s:40~l:59~e:220602009~c:220602009,2002-06-02T16:00Z,0,True,False,False,False,[],2002-06-02T16:00Z,1,STD,9.0,9.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438,2002,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,,,,
0,220602012,s:40~l:59~e:220602012~c:220602012,2002-06-02T19:00Z,0,True,False,False,False,[],2002-06-02T19:00Z,1,STD,261.0,4:21,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2002,3423,Rose Garden,Portland,OR,19980.0,False,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,220602003,s:40~l:59~e:220602003~c:220602003,2002-06-02T23:30Z,0,True,False,False,False,[],2002-06-02T23:30Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2002,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,220603001,s:40~l:59~e:220603001~c:220603001,2002-06-03T23:00Z,0,True,False,False,False,[],2002-06-03T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2002,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,220603011,s:40~l:59~e:220603011~c:220603011,2002-06-04T02:00Z,0,True,False,False,False,[],2002-06-04T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823,2002,1949,Talking Stick Resort Arena,Phoenix,AZ,18055.0,True,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,
0,220603006,s:40~l:59~e:220603006~c:220603006,2002-06-04T02:30Z,0,True,False,False,False,[],2002-06-04T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,True,3423,2002,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,,,,
0,220604007,s:40~l:59~e:220604007~c:220604007,2002-06-04T23:00Z,0,True,False,False,False,[],2002-06-04T23:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,,,True,3438,,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,True,,2002,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,,,,
0,220604015,s:40~l:59~e:220604015~c:220604015,2002-06-05T01:00Z,0,True,False,False,False,[],2002-06-05T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823,2002,,,,,,,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,
0,220604014,s:40~l:59~e:220604014~c:220604014,2002-06-05T02:00Z,0,True,False,False,False,[],2002-06-05T02:00Z,1,STD,2.0,2.0,3,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2002,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,220605009,s:40~l:59~e:220605009~c:220605009,2002-06-05T23:30Z,0,True,False,False,False,[],2002-06-05T23:30Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220605005,s:40~l:59~e:220605005~c:220605005,2002-06-06T00:00Z,0,True,False,False,False,[],2002-06-06T00:00Z,1,STD,6.0,6.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2002,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,220606002,s:40~l:59~e:220606002~c:220606002,2002-06-06T23:00Z,0,True,False,False,False,[],2002-06-06T23:00Z,1,STD,11.0,11.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,3417,Quicken Loans Arena,Cleveland,OH,20562.0,False,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220606012,s:40~l:59~e:220606012~c:220606012,2002-06-07T02:00Z,0,True,False,False,False,[],2002-06-07T02:00Z,1,STD,14.0,14.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423,,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2002,3423,Rose Garden,Portland,OR,19980.0,False,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,220606014,s:40~l:59~e:220606014~c:220606014,2002-06-07T02:00Z,0,True,False,False,False,[],2002-06-07T02:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2002,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,220607016,s:40~l:59~e:220607016~c:220607016,2002-06-07T23:00Z,0,True,False,False,False,[],2002-06-07T23:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2002,1823,Capital One Arena,Washington,DC,20362.0,True,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,220608010,s:40~l:59~e:220608010~c:220608010,2002-06-08T23:30Z,0,True,False,False,False,[],2002-06-08T23:30Z,1,STD,1.0,1.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,,,True,,,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2002,,,,,,,,,,,,,,,,OT
0,220608005,s:40~l:59~e:220608005~c:220608005,2002-06-09T00:00Z,0,True,False,False,False,[],2002-06-09T00:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826,2002,,,,,,,playoff,Playoff Series,Series tied 1-1,False,3.0,"[{'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/5?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}]",0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,
0,220608008,s:40~l:59~e:220608008~c:220608008,2002-06-09T00:00Z,0,True,False,False,False,[],2002-06-09T00:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2002,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,220608015,s:40~l:59~e:220608015~c:220608015,2002-06-09T01:00Z,0,True,False,False,False,[],2002-06-09T01:00Z,1,STD,222.0,3:42,2,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2002,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,220609004,s:40~l:59~e:220609004~c:220609004,2002-06-09T18:00Z,0,True,False,False,False,[],2002-06-09T18:00Z,1,STD,13.0,13.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2002,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,220609016,s:40~l:59~e:220609016~c:220609016,2002-06-09T18:00Z,0,True,False,False,False,[],2002-06-09T18:00Z,1,STD,6.0,6.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438,2002,1823,Capital One Arena,Washington,DC,20362.0,True,,,,,,,,,,
0,220609003,s:40~l:59~e:220609003~c:220609003,2002-06-09T23:30Z,0,True,False,False,False,[],2002-06-09T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,False,1911,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826,2002,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,
0,220609011,s:40~l:59~e:220609011~c:220609011,2002-06-10T01:00Z,0,True,False,False,False,[],2002-06-10T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2002,1949,Talking Stick Resort Arena,Phoenix,AZ,18055.0,True,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,220609014,s:40~l:59~e:220609014~c:220609014,2002-06-10T01:00Z,0,True,False,False,False,[],2002-06-10T01:00Z,1,STD,2.0,2.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,True,,2002,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,,,,
0,220611015,s:40~l:59~e:220611015~c:220611015,2002-06-11T18:00Z,0,True,False,False,False,[],2002-06-11T18:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826,2002,,,,,,,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,
0,220611007,s:40~l:59~e:220611007~c:220611007,2002-06-11T23:00Z,0,True,False,False,False,[],2002-06-11T23:00Z,1,STD,12.0,12.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,,,True,3438,,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2002,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,,,,
0,220611010,s:40~l:59~e:220611010~c:220611010,2002-06-11T23:30Z,0,True,False,False,False,[],2002-06-11T23:30Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,,,True,,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2002,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,220611008,s:40~l:59~e:220611008~c:220611008,2002-06-12T00:00Z,0,True,False,False,False,[],2002-06-12T00:00Z,1,STD,11.0,11.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,True,,2002,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,
0,220611004,s:40~l:59~e:220611004~c:220611004,2002-06-12T00:30Z,0,True,False,False,False,[],2002-06-12T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2002,,,,,,,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
0,220611014,s:40~l:59~e:220611014~c:220611014,2002-06-12T02:00Z,0,True,False,False,False,[],2002-06-12T02:00Z,1,STD,9.0,9.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,True,3423,2002,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,,,,
0,220611006,s:40~l:59~e:220611006~c:220611006,2002-06-12T02:30Z,0,True,False,False,False,[],2002-06-12T02:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220613001,s:40~l:59~e:220613001~c:220613001,2002-06-13T23:00Z,0,True,False,False,False,[],2002-06-13T23:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,,2002,,,,,,,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,220613016,s:40~l:59~e:220613016~c:220613016,2002-06-13T23:00Z,0,True,False,False,False,[],2002-06-13T23:00Z,1,STD,1.0,1.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,True,,2002,1823,Capital One Arena,Washington,DC,20362.0,True,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,
0,220613008,s:40~l:59~e:220613008~c:220613008,2002-06-14T00:00Z,0,True,False,False,False,[],2002-06-14T00:00Z,1,STD,2.0,2.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,True,3423,2002,2029,Target Center,Minneapolis,MN,19006.0,False,,,,,,,,,,
0,220613011,s:40~l:59~e:220613011~c:220613011,2002-06-14T02:00Z,0,True,False,False,False,[],2002-06-14T02:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,1949,Talking Stick Resort Arena,Phoenix,AZ,18055.0,True,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220613013,s:40~l:59~e:220613013~c:220613013,2002-06-14T02:00Z,0,True,False,False,False,[],2002-06-14T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,True,1826,2002,,,,,,,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,
0,220614002,s:40~l:59~e:220614002~c:220614002,2002-06-14T23:00Z,0,True,False,False,False,[],2002-06-14T23:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,,,True,3417,,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,True,1823,2002,3417,Quicken Loans Arena,Cleveland,OH,20562.0,False,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,
0,220614011,s:40~l:59~e:220614011~c:220614011,2002-06-15T02:00Z,0,True,False,False,False,[],2002-06-15T02:00Z,1,STD,251.0,4:11,2,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2002,1949,Talking Stick Resort Arena,Phoenix,AZ,18055.0,True,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,220615013,s:40~l:59~e:220615013~c:220615013,2002-06-15T20:00Z,0,True,False,False,False,[],2002-06-15T20:00Z,1,STD,67.0,1:07,3,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,True,1841,2002,,,,,,,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,
0,220615010,s:40~l:59~e:220615010~c:220615010,2002-06-15T23:30Z,0,True,False,False,False,[],2002-06-15T23:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:59~t:10,Orlando,Miracle,ORL,Orlando Miracle,Miracle,,,True,,,7,s:40~l:59~t:7,Miami,Sol,MIA,Miami Sol,Sol,True,3438,2002,,,,,,,,,,,,,,,,
0,220615005,s:40~l:59~e:220615005~c:220615005,2002-06-16T00:00Z,0,True,False,False,False,[],2002-06-16T00:00Z,1,STD,8.0,8.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2,s:40~l:59~t:2,Cleveland,Rockers,CLE,Cleveland Rockers,Rockers,True,3417,2002,,,,,,,,,,,,,,,,
0,220615004,s:40~l:59~e:220615004~c:220615004,2002-06-16T00:30Z,0,True,False,False,False,[],2002-06-16T00:30Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,,,True,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2002,,,,,,,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,220615015,s:40~l:59~e:220615015~c:220615015,2002-06-16T01:00Z,0,True,False,False,False,[],2002-06-16T01:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:59~t:15,Utah,Starzz,UTH,Utah Starzz,Starzz,,,True,,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2002,,,,,,,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,220615012,s:40~l:59~e:220615012~c:220615012,2002-06-16T02:00Z,0,True,False,False,False,[],2002-06-16T02:00Z,1,STD,3.0,3.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:59~t:12,Portland,Fire,POR,Portland Fire,Fire,,,True,3423,,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,False,1911,2002,3423,Rose Garden,Portland,OR,19980.0,False,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/tul.png,
0,220616009,s:40~l:59~e:220616009~c:220616009,2002-06-16T18:00Z,0,True,False,False,False,[],2002-06-16T18:00Z,1,STD,0.0,0.0,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,True,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,True,,2002,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,
